"","Oligo_Number","K562_Rep_1_Normalized_Edit_Score","K562_Rep_4_Normalized_Edit_Score","K562_Rep_2_Normalized_Edit_Score","K562_Rep_3_Normalized_Edit_Score","HEK293T_Rep_4_Normalized_Edit_Score","HEK293T_Rep_3_Normalized_Edit_Score","HEK293T_Rep_2_Normalized_Edit_Score","HEK293T_Rep_1_Normalized_Edit_Score","iPSC_Rep_4_Normalized_Edit_Score","iPSC_Rep_3_Normalized_Edit_Score","iPSC_Rep_2_Normalized_Edit_Score","iPSC_Rep_1_Normalized_Edit_Score"
"196",151,0.00873272558266728,0.019311593164562,0.00689091084818773,NA,0.0516128175183502,0.296496747015738,0.364548499236792,0.0378989514306815,1.20347988925105,1.23905515392404,1.83140501323698,1.89688632571953
"197",10,11.411439620148,12.6053153939304,5.70461421021584,10.3471342820867,5.28170989546214,12.7079121357357,6.68746249934611,11.7284337069675,11.9986267160995,9.22282783108114,13.2370542773432,10.1024838863173
"198",292,1.36922309913385,0.0246171287045119,3.7420149907332,1.92891914091572,1.49528571307678,2.01575596435671,2.12558169201908,3.99908145619405,1.99435048143807,0.671861860836094,2.54424311629996,0.829541063733788
"199",32,0.0560899436949928,0.0225522877970403,0.0482836822341276,0.0519742599760223,0.61643871489644,0.882118482441339,0.134024124123802,0.828623205535935,0.0351359214502118,0.0539918670768311,0.371397030387392,0.0687198448255394
"200",149,0.0851784640727927,0.113018449668513,0.0403281103858,0.0434106016059354,0.064072682936798,0.0619716619995473,0.0460934893815971,0.0616106705418162,0.156515576629535,0.0811723914661914,0.106966532858251,0.0877837414084515
"201",103,0.407187711632659,0.0163719445148556,0.0350517771688688,0.0251539801840648,0.0318227003933078,0.029924217822424,0.00572326315771562,0.731847690112175,0.11903311189436,0.0940695890358064,0.0371886214197043,0.774723687154181
"202",75,0.0131610432737735,NA,0.0467336443296962,0.0111790543242637,0.0282855988466528,0.0691551460977727,0.0559583304211722,0.0380782025106294,0.052901275047366,0.592263916510546,0.115692837172188,0.0260838236696652
"203",283,NA,0.0236714936922212,NA,2.1275901918176,1.19628808444829,7.23409952689014,3.67410940713562,3.05572277518217,3.34375196766802,1.48478884244437,3.50845567736624,1.64626608937466
"204",231,NA,NA,0.00784101445251809,0.0168806894906982,2.59475749364246,0.0722950853987121,0.138270547688734,0.752280769950448,0.228235507439342,0.189388658742406,0.0499141341592413,0.44901538490778
"205",219,0.0781420994501512,7.88417477813924,4.00797727132843,3.25233973273192,1.96807400646132,1.65029735574841,1.29877905700835,2.28910771615309,2.09770528833967,2.59600088873633,3.70441936366957,1.59515628196116
"206",196,1.77180334587084,0.0207310836401409,2.50772684829028,1.65627252544537,4.44260159114568,3.63760702646152,1.81178001045446,1.4646491208864,0.635204407964737,1.78674364232554,2.44869764013195,0.208090701624445
"207",304,1.35931950127395,4.53325093057961,3.32168086601124,4.9536605604428,3.82849679930074,1.44446923392008,0.101693419301587,4.71519424516025,3.65094792502667,2.73935231996753,3.74444004175726,0.955946257667893
"208",101,0.821484249446929,3.92522787950838,0.920248590176078,0.0498409090485705,0.760595228728943,0.332039747362867,1.74072968532496,1.20252747315292,0.227432623311673,0.349485980727135,0.368433680128963,0.44772657552058
"209",308,6.55255305264943,13.1886733028557,3.63691749565268,4.32054727750112,11.8688430461866,18.0996381060959,11.9339736960162,8.53653692198741,4.20901285717378,5.12720935010326,3.5703978638537,3.7946937700895
"210",35,0.0402235321530439,0.200138671799877,0.0753825174253671,0.0939566768889007,0.47546434507895,0.0487744401543819,0.186570595114835,0.111527744978677,0.0923885133046969,0.0851816851339726,0.0757686550331527,0.115592363950788
"211",71,0.00633277632552585,0.0140043333370578,0.0249856683733005,0.0753072752146899,0.0408310421149567,0.00511935183820951,0.0244779980055589,0.851987501888752,0.0290912189203274,0.0737603317164673,0.143147829877861,0.150610875668448
"212",45,0.0213446608024578,0.0118004224955486,0.0421071729788683,0.0181302589528865,0.516079776480729,0.0474507171846711,0.0371264579645216,0.200705253668835,0.0183847741574725,0.0904035065269037,0.696916456925099,0.126908716219234
"213",213,0.0191430372715121,NA,0.0528695613797494,0.0650407567661711,0.0822840958281061,0.0773751811269688,1.56865866188733,0.0969248228105926,0.681522686205026,0.851326519771471,0.0600992383344693,0.0682911283664379
"214",186,NA,0.02027437550774,2.43077796567564,3.00594651983836,0.00985199676279743,0.0370569805166835,0.070874651623606,0.83113566048829,1.07395762407343,1.34936680685354,1.26645567674251,3.75033296167474
"215",158,0.767639945071049,NA,1.25858769357428,2.92692214729747,0.0504107096024921,1.57206584654518,0.178028922026166,0.830809200736964,1.0872910503057,2.02301499392968,1.17821854948549,0.277229756082378
"216",121,0.00758380081818084,NA,0.0119686104490038,NA,0.0814951912298047,0.00613066728769156,1.65914787600208,0.0255988131213602,0.113223883989381,0.048180820939975,0.0761894817652609,0.174351563352521
"217",278,6.39834162039017,0.0457906950131201,6.00472477406435,2.42718444779517,1.88579168609474,0.075325545936984,1.83284683217711,2.35144447434687,2.80607148386432,2.53236881115625,2.60032157426824,2.47871629592117
"218",93,0.00694652945878168,NA,NA,NA,0.00373235505651558,0.112310072315834,0.0751809240358394,0.0066993512589954,0.215396887894142,0.176528629921536,0.148297871472135,0.110138411218548
"219",314,5.55867890372511,4.94158114680283,0.00877260149690221,3.26732572206648,3.08821263824291,5.7427944374016,8.17323229134285,6.84584958143869,2.37477411206151,4.87346612463731,3.46235327877525,2.62638734688732
"220",63,0.137592017673098,0.0529168135939429,0.0424849127626169,0.071139070830642,0.134998754912909,0.174095976139575,0.249730107916015,0.233660495803776,0.164886243255222,0.0823464312984056,0.195324564944434,0.331974230690127
"221",258,1.27495066143483,0.0222002542438873,1.54472468646859,0.0341086396197615,2.78865809180927,NA,0.0620856720303051,0.116181176790989,0.587986848041,0.68030812632116,0.0504275377764672,0.509343257501409
"222",76,0.483632151056954,NA,0.346479449665739,NA,0.598349166110662,0.0308655238231017,1.95300709295863,0.0122742915584842,0.263094549565813,0.471667159692366,0.359610364501546,0.206836108720412
"223",298,0.0210698357453487,0.0232969702360692,4.04011978561028,4.85003854776111,1.01320950358595,1.60106820453793,0.0407204811003075,1.71196912082865,2.3229516007858,3.13453772654243,2.79146202472883,2.42197737642031
"224",120,0.126687874115682,0.197758729692355,0.129370610058189,0.113939256651683,0.116117905736082,0.0963888811656667,0.190112997239224,0.0754640820530276,0.196843800489121,0.339305273701217,0.215244507225506,0.212681423193708
"225",256,1.41077771485377,1.01063973345985,0.00783965704768183,1.87343215628443,0.0160142487634417,0.0160627933255005,0.0537625708855315,2.28040545319592,0.570489990569224,1.13613523524428,0.548960425479438,0.488318149065479
"226",25,0.430436888956643,0.0297459467403029,2.3563472834437,0.0609358653504594,0.896182089285844,0.0579934656734831,0.0693234213018782,0.0713488639400429,0.257463716107042,0.688402248306761,0.24211674172728,0.390995596081197
"227",240,6.42271074214948,2.40985475609635,7.68585746195803,3.39124545488296,9.48740734963267,6.07298797479985,10.6012108466088,8.43560602952721,4.39685778876394,6.80071210632058,7.30263443441364,8.21087319873881
"228",107,NA,0.0157776987421619,0.0112598390505983,0.266650741007219,0.0268341892481426,0.0403732990211444,0.0882484514580312,0.0103212309349048,0.0901313409271504,0.0982097822811529,NA,0.769228217747569
"229",80,0.00632115583147448,NA,0.0249398202656497,NA,0.0305670885923056,0.0255497897462694,0.0244330814609675,0.0243849211489974,0.0871135116749882,0.321272654228813,0.214327735518171,0.0350780519345767
"230",153,0.0486436873897921,0.0537854471667067,0.179126602166325,0.0688636420572396,0.126324708776042,0.11141533981686,0.162952237503819,0.105553800376715,0.0651750025281917,0.257532782503233,0.0814485467606779,0.0964067466479702
"231",178,0.00866712860978316,0.0383330633792676,1.10794212174606,0.0147238025965955,0.107107071831374,0.0700641843319919,NA,0.0208968159238216,0.159258639710063,NA,0.500669559337294,0.0206128207021761
